# time = 0
# Grid points = 683
# Domain Size = 14
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_rho             4_dvisc             5_uvel             6_vvel             7_wvel
   4.4582958527e+00   4.4466916837e+00   1.0000000000e+00   2.0000000000e-03   8.7538911318e-02   1.2244084913e+00   4.8792347289e-01
   4.4773880556e+00   4.4699000217e+00   1.0000000000e+00   2.0000000000e-03   1.0810652791e-01   1.1475557479e+00   4.7537545773e-01
   4.4963810619e+00   4.4848760895e+00   1.0000000000e+00   2.0000000000e-03   1.3430801776e-01   1.0539542799e+00   4.3975661568e-01
   4.5200625622e+00   4.5078860343e+00   1.0000000000e+00   2.0000000000e-03   1.8500461919e-01   9.0860340214e-01   3.5809255603e-01
   4.5428467027e+00   4.5322390902e+00   1.0000000000e+00   2.0000000000e-03   2.5411691779e-01   7.5021159379e-01   2.5515201633e-01
   4.5612909070e+00   4.5534543151e+00   1.0000000000e+00   2.0000000000e-03   3.2079291917e-01   6.1888793506e-01   1.6583213613e-01
   4.5784020055e+00   4.5691274989e+00   1.0000000000e+00   2.0000000000e-03   3.8644513605e-01   5.0062958206e-01   8.4887873916e-02
   4.5974303758e+00   4.5876765122e+00   1.0000000000e+00   2.0000000000e-03   4.5965220485e-01   3.7983919308e-01   3.5659703335e-03
   4.6192611092e+00   4.6071842393e+00   1.0000000000e+00   2.0000000000e-03   5.3816469850e-01   2.5929586575e-01  -7.4193625624e-02
   4.6402826909e+00   4.6313379790e+00   1.0000000000e+00   2.0000000000e-03   6.0225598973e-01   1.6605640556e-01  -1.2939877686e-01
   4.6629581285e+00   4.6492274028e+00   1.0000000000e+00   2.0000000000e-03   6.6192619560e-01   7.9532030111e-02  -1.7733265616e-01
   4.6900049603e+00   4.6766888541e+00   1.0000000000e+00   2.0000000000e-03   7.1946175210e-01  -1.0772068373e-02  -2.2502763204e-01
   4.7112288755e+00   4.7033210664e+00   1.0000000000e+00   2.0000000000e-03   7.5998289615e-01  -8.3246786272e-02  -2.6437210225e-01
   4.7300816397e+00   4.7191366847e+00   1.0000000000e+00   2.0000000000e-03   7.9461213202e-01  -1.5008519373e-01  -3.0120085089e-01
   4.7503056216e+00   4.7410265948e+00   1.0000000000e+00   2.0000000000e-03   8.2935025893e-01  -2.2447616546e-01  -3.4216606995e-01
   4.7697603800e+00   4.7595846483e+00   1.0000000000e+00   2.0000000000e-03   8.5807569022e-01  -2.9388587576e-01  -3.7904012648e-01
   4.7947815766e+00   4.7799361117e+00   1.0000000000e+00   2.0000000000e-03   8.8277891320e-01  -3.7179033602e-01  -4.1619243521e-01
   4.8252284430e+00   4.8096270416e+00   1.0000000000e+00   2.0000000000e-03   8.7672159523e-01  -4.2630334462e-01  -4.2742703001e-01
   4.8571294434e+00   4.8408298443e+00   1.0000000000e+00   2.0000000000e-03   8.1740772703e-01  -4.2193996270e-01  -3.8890570966e-01
   4.8829863739e+00   4.8734290424e+00   1.0000000000e+00   2.0000000000e-03   7.2641344216e-01  -3.6853203090e-01  -3.1902368739e-01
   4.9006720212e+00   4.8925437053e+00   1.0000000000e+00   2.0000000000e-03   6.5325261216e-01  -3.1902752797e-01  -2.6290962827e-01
   4.9166829509e+00   4.9088003371e+00   1.0000000000e+00   2.0000000000e-03   5.8311071011e-01  -2.6908626103e-01  -2.1056084550e-01
   4.9330657015e+00   4.9245655647e+00   1.0000000000e+00   2.0000000000e-03   5.1189016298e-01  -2.1753293457e-01  -1.6000540476e-01
   4.9494140124e+00   4.9415658383e+00   1.0000000000e+00   2.0000000000e-03   4.4608870156e-01  -1.7029965297e-01  -1.1729674245e-01
   4.9685745224e+00   4.9572621866e+00   1.0000000000e+00   2.0000000000e-03   3.7877139371e-01  -1.2335676800e-01  -7.9122602544e-02
   4.9894353491e+00   4.9798868582e+00   1.0000000000e+00   2.0000000000e-03   3.2587412514e-01  -8.9637514439e-02  -5.9465552862e-02
   5.0185161202e+00   4.9989838401e+00   1.0000000000e+00   2.0000000000e-03   2.7688152805e-01  -6.2477003840e-02  -5.5505355362e-02
   5.0514107229e+00   5.0380484003e+00   1.0000000000e+00   2.0000000000e-03   2.6788575374e-01  -6.3414628489e-02  -8.4266074256e-02
   5.0825980087e+00   5.0647730454e+00   1.0000000000e+00   2.0000000000e-03   2.7248033903e-01  -7.0638395637e-02  -1.1318350291e-01
   5.1159083306e+00   5.1004229720e+00   1.0000000000e+00   2.0000000000e-03   2.7579736516e-01  -7.5524667175e-02  -1.2783391358e-01
   5.1468790478e+00   5.1313936892e+00   1.0000000000e+00   2.0000000000e-03   2.6971352444e-01  -7.7447665461e-02  -1.2488898949e-01
   5.1742000179e+00   5.1623644064e+00   1.0000000000e+00   2.0000000000e-03   2.5699875157e-01  -7.7634531643e-02  -1.0857144951e-01
   5.1963818000e+00   5.1860356294e+00   1.0000000000e+00   2.0000000000e-03   2.4654936536e-01  -7.7730667055e-02  -8.9350972119e-02
   5.2163197465e+00   5.2067279705e+00   1.0000000000e+00   2.0000000000e-03   2.4161781590e-01  -7.9841351082e-02  -7.1078421252e-02
   5.2458303768e+00   5.2259115224e+00   1.0000000000e+00   2.0000000000e-03   2.4718959143e-01  -9.0390740912e-02  -4.9657866710e-02
   5.2772621030e+00   5.2657492312e+00   1.0000000000e+00   2.0000000000e-03   3.0337464750e-01  -1.3724421617e-01  -6.6367299887e-02
   5.2985517738e+00   5.2887749748e+00   1.0000000000e+00   2.0000000000e-03   3.6344958437e-01  -1.8712294703e-01  -9.9860872464e-02
   5.3155817307e+00   5.3083285729e+00   1.0000000000e+00   2.0000000000e-03   4.2412962321e-01  -2.3785668382e-01  -1.4105692032e-01
   5.3313483501e+00   5.3228348886e+00   1.0000000000e+00   2.0000000000e-03   4.8610809681e-01  -2.8967270680e-01  -1.8680573799e-01
   5.3481503725e+00   5.3398618115e+00   1.0000000000e+00   2.0000000000e-03   5.5507025632e-01  -3.4671651403e-01  -2.4109558215e-01
   5.3657669499e+00   5.3564389335e+00   1.0000000000e+00   2.0000000000e-03   6.2497804098e-01  -4.0286011675e-01  -2.9830909092e-01
   5.3846084071e+00   5.3750949663e+00   1.0000000000e+00   2.0000000000e-03   6.9030241248e-01  -4.5149856580e-01  -3.5295388015e-01
   5.4049086428e+00   5.3941218479e+00   1.0000000000e+00   2.0000000000e-03   7.4420386742e-01  -4.8463945662e-01  -3.9787196028e-01
   5.4330421372e+00   5.4156954376e+00   1.0000000000e+00   2.0000000000e-03   7.8704052194e-01  -4.9353930026e-01  -4.3102905046e-01
   5.4622909759e+00   5.4503888367e+00   1.0000000000e+00   2.0000000000e-03   7.7718557539e-01  -4.3975675324e-01  -4.1354894087e-01
   5.4833578102e+00   5.4741931151e+00   1.0000000000e+00   2.0000000000e-03   7.5084003028e-01  -3.7975306825e-01  -3.8257611689e-01
   5.5009478175e+00   5.4925225053e+00   1.0000000000e+00   2.0000000000e-03   7.2149835797e-01  -3.2259394533e-01  -3.4975805012e-01
   5.5182637563e+00   5.5093731297e+00   1.0000000000e+00   2.0000000000e-03   6.9066949534e-01  -2.6598239719e-01  -3.1545570365e-01
   5.5378245302e+00   5.5271543829e+00   1.0000000000e+00   2.0000000000e-03   6.5952591715e-01  -2.0903541425e-01  -2.7942361856e-01
   5.5604055028e+00   5.5484946775e+00   1.0000000000e+00   2.0000000000e-03   6.3546642148e-01  -1.6081837388e-01  -2.4661339558e-01
   5.5796935565e+00   5.5723163282e+00   1.0000000000e+00   2.0000000000e-03   6.2418230142e-01  -1.3260693958e-01  -2.2340211522e-01
   5.5953450918e+00   5.5870707847e+00   1.0000000000e+00   2.0000000000e-03   6.1642683892e-01  -1.1140067098e-01  -2.0300148582e-01
   5.6163021021e+00   5.6036193988e+00   1.0000000000e+00   2.0000000000e-03   6.0452521887e-01  -7.9739071170e-02  -1.6876044850e-01
   5.6388608379e+00   5.6289848054e+00   1.0000000000e+00   2.0000000000e-03   5.8418563986e-01  -3.0070030584e-02  -1.1308554869e-01
   5.6559932709e+00   5.6487368704e+00   1.0000000000e+00   2.0000000000e-03   5.6369857771e-01   2.1122793437e-02  -5.6977293338e-02
   5.6712434562e+00   5.6632496714e+00   1.0000000000e+00   2.0000000000e-03   5.4322523549e-01   7.5621652085e-02   1.5601556697e-03
   5.6899825571e+00   5.6792372411e+00   1.0000000000e+00   2.0000000000e-03   5.1741986705e-01   1.5278341989e-01   8.2716559598e-02
   5.7103806364e+00   5.7007278731e+00   1.0000000000e+00   2.0000000000e-03   4.9403510518e-01   2.4491205016e-01   1.7707305399e-01
   5.7320521760e+00   5.7200333997e+00   1.0000000000e+00   2.0000000000e-03   4.7929861584e-01   3.4130239517e-01   2.7302694975e-01
   5.7529386911e+00   5.7440709523e+00   1.0000000000e+00   2.0000000000e-03   4.8189386815e-01   4.2036743228e-01   3.4682332910e-01
   5.7732685338e+00   5.7618064300e+00   1.0000000000e+00   2.0000000000e-03   4.9669318576e-01   4.8023017523e-01   3.9635401871e-01
   5.7946813253e+00   5.7847306376e+00   1.0000000000e+00   2.0000000000e-03   5.2531801492e-01   5.1369922520e-01   4.0917225092e-01
   5.8172803246e+00   5.8046320129e+00   1.0000000000e+00   2.0000000000e-03   5.5863751193e-01   5.2110003529e-01   3.8325735475e-01
   5.8401132490e+00   5.8299286364e+00   1.0000000000e+00   2.0000000000e-03   5.8175131931e-01   4.9443672667e-01   3.0497444014e-01
   5.8579490684e+00   5.8502978615e+00   1.0000000000e+00   2.0000000000e-03   5.8431502053e-01   4.5428530145e-01   2.1235936720e-01
   5.8731555143e+00   5.8656002752e+00   1.0000000000e+00   2.0000000000e-03   5.7349159842e-01   4.0931238055e-01   1.1552459456e-01
   5.8942080136e+00   5.8807107535e+00   1.0000000000e+00   2.0000000000e-03   5.3860706895e-01   3.3522212692e-01  -3.8263747645e-02
   5.9154509146e+00   5.9077052737e+00   1.0000000000e+00   2.0000000000e-03   4.6438341189e-01   2.4979626426e-01  -2.1169841551e-01
   5.9353021798e+00   5.9231965555e+00   1.0000000000e+00   2.0000000000e-03   3.7106358332e-01   1.7429517993e-01  -3.6984281356e-01
   5.9595134285e+00   5.9474078042e+00   1.0000000000e+00   2.0000000000e-03   2.0954511734e-01   1.0775117382e-01  -5.3095809853e-01
   5.9793646938e+00   5.9716190529e+00   1.0000000000e+00   2.0000000000e-03   5.0215096674e-02   7.8694060345e-02  -6.2311780141e-01
   6.0006075948e+00   5.9871103347e+00   1.0000000000e+00   2.0000000000e-03  -1.2622115990e-01   6.0763493033e-02  -6.9454342892e-01
   6.0216600940e+00   6.0141048549e+00   1.0000000000e+00   2.0000000000e-03  -2.8998926951e-01   5.8138259123e-02  -7.2281542448e-01
   6.0368665400e+00   6.0292153332e+00   1.0000000000e+00   2.0000000000e-03  -4.0011185979e-01   6.3508930454e-02  -7.2709840659e-01
   6.0547023594e+00   6.0445177468e+00   1.0000000000e+00   2.0000000000e-03  -5.1838630842e-01   8.0353580862e-02  -7.1428472178e-01
   6.0775352837e+00   6.0648869720e+00   1.0000000000e+00   2.0000000000e-03  -6.5146915559e-01   1.2398579654e-01  -6.7141164322e-01
   6.1001342831e+00   6.0901835955e+00   1.0000000000e+00   2.0000000000e-03  -7.6244837638e-01   1.9911451112e-01  -6.0300655592e-01
   6.1215470746e+00   6.1100849707e+00   1.0000000000e+00   2.0000000000e-03  -8.5197942555e-01   2.9521553131e-01  -5.2094829871e-01
   6.1418769172e+00   6.1330091784e+00   1.0000000000e+00   2.0000000000e-03  -9.1844877362e-01   4.1237337225e-01  -4.2384539758e-01
   6.1627634324e+00   6.1507446561e+00   1.0000000000e+00   2.0000000000e-03  -9.7051293413e-01   5.5022173843e-01  -3.0693927913e-01
   6.1844349719e+00   6.1747822086e+00   1.0000000000e+00   2.0000000000e-03  -1.0003098984e+00   7.1138800559e-01  -1.5824374962e-01
   6.2048330513e+00   6.1940877352e+00   1.0000000000e+00   2.0000000000e-03  -1.0105117889e+00   8.7114898886e-01   4.4897245845e-03
   6.2235721521e+00   6.2155783673e+00   1.0000000000e+00   2.0000000000e-03  -1.0043522838e+00   1.0209635113e+00   1.7735398250e-01
   6.2388223375e+00   6.2315659370e+00   1.0000000000e+00   2.0000000000e-03  -9.9310615630e-01   1.1422287627e+00   3.3039814546e-01
   6.2559547705e+00   6.2460787379e+00   1.0000000000e+00   2.0000000000e-03  -9.7753579932e-01   1.2760440468e+00   5.1221723931e-01
   6.2785135063e+00   6.2658308030e+00   1.0000000000e+00   2.0000000000e-03  -9.5932771792e-01   1.4448041513e+00   7.6173832844e-01
   6.2994705166e+00   6.2911962096e+00   1.0000000000e+00   2.0000000000e-03  -9.5572265975e-01   1.5869771165e+00   9.8968711993e-01
   6.3151220519e+00   6.3077448236e+00   1.0000000000e+00   2.0000000000e-03  -9.6044818189e-01   1.6800903044e+00   1.1481537329e+00
   6.3304032834e+00   6.3224992802e+00   1.0000000000e+00   2.0000000000e-03  -9.6910741941e-01   1.7537966539e+00   1.2851181587e+00
   6.3474078042e+00   6.3383072866e+00   1.0000000000e+00   2.0000000000e-03  -9.7851862265e-01   1.8080625650e+00   1.4079031010e+00
   6.3644123250e+00   6.3565083218e+00   1.0000000000e+00   2.0000000000e-03  -9.8149168553e-01   1.8242556896e+00   1.4889582976e+00
   6.3796935565e+00   6.3723163282e+00   1.0000000000e+00   2.0000000000e-03  -9.7739102496e-01   1.8096420966e+00   1.5279107090e+00
   6.3953450918e+00   6.3870707847e+00   1.0000000000e+00   2.0000000000e-03  -9.6651287911e-01   1.7697049932e+00   1.5366942117e+00
   6.4163021021e+00   6.4036193988e+00   1.0000000000e+00   2.0000000000e-03  -9.4098066337e-01   1.6835935691e+00   1.5050559288e+00
   6.4388608379e+00   6.4289848054e+00   1.0000000000e+00   2.0000000000e-03  -8.8895036174e-01   1.5445329816e+00   1.4068687245e+00
   6.4559932709e+00   6.4487368704e+00   1.0000000000e+00   2.0000000000e-03  -8.2997002275e-01   1.4149190575e+00   1.2994833839e+00
   6.4712434562e+00   6.4632496714e+00   1.0000000000e+00   2.0000000000e-03  -7.6400415181e-01   1.2867290984e+00   1.1863534275e+00
   6.4899825571e+00   6.4792372411e+00   1.0000000000e+00   2.0000000000e-03  -6.6586237471e-01   1.1166789549e+00   1.0296770026e+00
   6.5103806364e+00   6.5007278731e+00   1.0000000000e+00   2.0000000000e-03  -5.3961143709e-01   9.2379321062e-01   8.4592508411e-01
   6.5320521760e+00   6.5200333997e+00   1.0000000000e+00   2.0000000000e-03  -3.9506779925e-01   7.2229535140e-01   6.5058731051e-01
   6.5529386911e+00   6.5440709523e+00   1.0000000000e+00   2.0000000000e-03  -2.5331107886e-01   5.4293263293e-01   4.7457428135e-01
   6.5732685338e+00   6.5618064300e+00   1.0000000000e+00   2.0000000000e-03  -1.1805529954e-01   3.8184009388e-01   3.1600160753e-01
   6.5946813253e+00   6.5847306376e+00   1.0000000000e+00   2.0000000000e-03   1.8217858365e-02   2.2907136475e-01   1.6649813079e-01
   6.6172803246e+00   6.6046320129e+00   1.0000000000e+00   2.0000000000e-03   1.5799994548e-01   7.6769670748e-02   1.9830188342e-02
   6.6401132490e+00   6.6299286364e+00   1.0000000000e+00   2.0000000000e-03   2.9902262149e-01  -7.7268013490e-02  -1.2385679265e-01
   6.6579490684e+00   6.6502978615e+00   1.0000000000e+00   2.0000000000e-03   4.1181911817e-01  -2.0352751525e-01  -2.3846211626e-01
   6.6731555143e+00   6.6656002752e+00   1.0000000000e+00   2.0000000000e-03   5.0982290403e-01  -3.1579253241e-01  -3.3859588646e-01
   6.6942080136e+00   6.6807107535e+00   1.0000000000e+00   2.0000000000e-03   6.4659747411e-01  -4.7606868541e-01  -4.7962899501e-01
   6.7154509146e+00   6.7077052737e+00   1.0000000000e+00   2.0000000000e-03   7.7870738956e-01  -6.3684873932e-01  -6.1904160438e-01
   6.7313193737e+00   6.7231965555e+00   1.0000000000e+00   2.0000000000e-03   8.6866961945e-01  -7.4904901688e-01  -7.1604746186e-01
   6.7529277812e+00   6.7394421919e+00   1.0000000000e+00   2.0000000000e-03   9.7227087317e-01  -8.8285463396e-01  -8.3180886791e-01
   6.7799748230e+00   6.7664133704e+00   1.0000000000e+00   2.0000000000e-03   1.0482679664e+00  -9.9411817046e-01  -9.2885191209e-01
   6.8057965439e+00   6.7935362756e+00   1.0000000000e+00   2.0000000000e-03   1.0625620233e+00  -1.0399072049e+00  -9.6829304694e-01
   6.8301645300e+00   6.8180568122e+00   1.0000000000e+00   2.0000000000e-03   1.0288493349e+00  -1.0353580983e+00  -9.6282544915e-01
   6.8510612161e+00   6.8422722478e+00   1.0000000000e+00   2.0000000000e-03   9.6710649644e-01  -9.9857023556e-01  -9.2944800629e-01
   6.8675833220e+00   6.8598501845e+00   1.0000000000e+00   2.0000000000e-03   9.0478653569e-01  -9.5541587590e-01  -8.9164227155e-01
   6.8830495971e+00   6.8753164596e+00   1.0000000000e+00   2.0000000000e-03   8.3873690811e-01  -9.0608290636e-01  -8.4959344813e-01
   6.9062132767e+00   6.8907827346e+00   1.0000000000e+00   2.0000000000e-03   7.3172396544e-01  -8.2069380056e-01  -7.7831463561e-01
   6.9403575019e+00   6.9216438187e+00   1.0000000000e+00   2.0000000000e-03   5.5481074579e-01  -6.5651112155e-01  -6.4093252667e-01
   6.9690602380e+00   6.9590711852e+00   1.0000000000e+00   2.0000000000e-03   3.5026255221e-01  -4.2509571743e-01  -4.2341351512e-01
   6.9895246454e+00   6.9790492908e+00   1.0000000000e+00   2.0000000000e-03   1.7502294332e-01  -2.1518489026e-01  -2.1679230496e-01
